system:index,AOD,AQI,CO,Latitude,Longitude,PM25,humidity,name,temperature,.geo
00000000000000001259_0,195.0,21.796307,0.029059445460454882,34.66166416976403,72.37222366412846,13.077785,50.451044362024874,Point_4697,19.566869486702842,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.37277086508925,34.66149523775174]}"
0000000000000000125b_0,307.0,23.33531,0.029432057400964943,32.0777430717968,69.4075875770257,14.001186,25.113024071978458,Point_4699,24.147883484098656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.40833042749483,32.074347219487514]}"
0000000000000000125c_0,254.0,27.29085,0.03845178268695532,25.131113867659646,73.07042550063969,16.37451,20.680392836724852,Point_4700,33.23803919156393,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.07345678670248,25.130370073243615]}"
0000000000000000125d_0,237.0,35.646553,0.037702755119617654,27.077250665177136,73.89479724489318,21.387932,14.977263616256554,Point_4701,34.1004354317983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.89092369525125,27.079714239782977]}"
0000000000000000125e_0,638.0,33.33778,0.03816718831953339,20.6915450247895,72.87752276939142,20.002668,66.30218470962865,Point_4702,30.8499369780223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.87582742419619,20.69269256969318]}"
0000000000000000125f_0,691.0,49.781258,0.044041296817690326,21.35191615040733,80.6111854996834,29.868755,33.671611403902524,Point_4703,32.02869199646847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.61032202046526,21.34846272710043]}"
00000000000000001260_0,587.0,82.922424,0.04471386073638967,27.83050096645369,77.49045167573144,49.753452,24.26656892455947,Point_4704,32.85034726990597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49316798457052,27.834299078443376]}"
00000000000000001263_0,649.0,33.492485,0.04554405785386049,21.527088704429833,95.77878114184705,20.095491,47.009805499414625,Point_4707,32.05887388123409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.78286716924399,21.528125783924335]}"
00000000000000001264_0,67.0,4.0774336,0.01602635224464879,29.84731029339076,85.48067670341031,2.44646,54.117813674825655,Point_4708,-4.372054666942972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.47919086039308,29.8465253148711]}"
00000000000000001265_0,549.0,33.50054,0.03964768423125711,16.19299155969049,73.68774794810886,20.100325,65.90799691324149,Point_4709,30.079510545730614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.68431117990376,16.192132996254376]}"
00000000000000001267_0,244.0,19.522688,0.03146725313215656,33.46639757439932,70.15047741765528,11.713613,45.65481643278631,Point_4711,21.67812301317855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.15393211331403,33.466735909872774]}"
00000000000000001268_0,332.0,32.997246,0.03915555323726864,23.72853919084023,72.22615460662544,19.798347,27.333355518265268,Point_4712,33.91403067376882,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.22904041963012,23.72899823001716]}"
0000000000000000126a_0,554.0,34.28358,0.03429005736117622,13.583285433939807,77.88243230542876,20.570148,52.62133031332312,Point_4714,28.212200975418114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.87944355674192,13.587018672307764]}"
0000000000000000126c_0,382.0,16.651005,0.02570112252899224,33.399480451119345,68.67069669151044,9.990603,47.804373517915444,Point_4716,14.864212422900778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.67171189451682,33.40385383998441]}"
0000000000000000126d_0,232.0,11.888279,0.025834670528961306,35.040543276859665,73.14449101557818,7.1329675,58.74782986009136,Point_4717,8.719698127110803,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.14532200943204,35.03878765708194]}"
0000000000000000126e_0,508.0,67.85579,0.04212840693219225,30.50623005170136,72.41709338053172,40.713474,20.915631215818287,Point_4718,33.370353237787924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.41768662929523,30.502295472278355]}"
0000000000000000126f_0,762.0,69.23966,0.04695413936857276,29.426834624049448,78.51153182667544,41.543797,34.56978568612403,Point_4719,30.471237569385153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.50826425562559,29.424317131334927]}"
00000000000000001271_0,274.0,5.9423437,0.021373781954516665,35.28260790514945,74.7753867498123,3.565406,76.18651564278555,Point_4721,-0.6272460460662614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.77127267368837,35.281332783794205]}"
00000000000000001273_0,99.0,4.3932915,0.02026091163633824,28.315088253107582,87.03458113948182,2.635975,51.563946102137294,Point_4723,1.3181613975101527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.03327630191984,28.319389331867917]}"
00000000000000001274_0,691.0,56.603966,0.04855906566846041,23.213788212413412,85.38743350243102,33.96238,40.71692648481221,Point_4724,29.511958191129906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.38935933198113,23.216958518069035]}"
00000000000000001275_0,903.0,16.104548,0.020816829839643135,36.168628786172974,96.26834121439134,9.662728,42.609471936708296,Point_4725,6.553960551155967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.26795742266853,36.170664915072535]}"
00000000000000001277_0,1099.0,21.015821,0.04467690895607233,21.90611065011759,88.90117555081127,12.609493,77.2251529365571,Point_4727,30.22463519308303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.90177209288845,21.905418203254534]}"
00000000000000001278_0,682.0,41.173298,0.04387681239087847,19.530905556721713,80.48120310721366,24.70398,48.41088145469841,Point_4728,31.533571418126428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.48455788068853,19.533865853178995]}"
00000000000000001279_0,315.0,8.231179,0.01600395000186737,36.42643802125576,88.00433307316256,4.9387074,64.57631918212289,Point_4729,-7.556777567333597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.00345680876893,36.422193194626004]}"
0000000000000000127b_0,971.0,68.767334,0.04901772896792651,26.68678560401649,81.28153584819448,41.260403,30.848285468308244,Point_4731,32.60737987624276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.2840584835549,26.684455514770388]}"
0000000000000000127c_0,414.0,85.61262,0.04719669361491991,29.93759614608291,75.78015047302962,51.36757,23.379918392087745,Point_4732,32.43502337667678,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77738579190223,29.936356843283054]}"
0000000000000000127d_0,360.0,19.529886,0.0383613049342145,18.71642959106927,94.53026900455947,11.717932,66.02652182462002,Point_4733,28.572121900982324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.53420892431785,18.71639894463023]}"
0000000000000000127e_0,1101.0,72.65784,0.05308063797514191,26.97076827656957,86.16329236860003,43.5947,52.763238546069324,Point_4734,27.118691725201074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.16191047632391,26.971916405688635]}"
00000000000000001280_0,235.0,42.517982,0.039940824185615155,27.447974155912075,75.00842101906407,25.51079,15.198944085731217,Point_4736,33.4158413834042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.00483464755945,27.44802350627198]}"
00000000000000001281_0,613.0,24.311409,0.038128370131164234,13.979127193621695,79.29822998142491,14.586845,56.29772889861423,Point_4737,31.4461283842723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.29878170565077,13.982277397320352]}"
00000000000000001282_0,309.0,33.384647,0.04017527960910478,23.15871510272097,73.48766864983438,20.030788,29.35229979189606,Point_4738,33.525684319602135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.48668181739745,23.163059601021864]}"
00000000000000001283_0,660.0,20.045105,0.035123866277573065,9.40811320567985,78.78300761487975,12.027063,74.01587941103817,Point_4739,29.917601230409446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.78674199370263,9.409852601151988]}"
00000000000000001284_0,501.0,36.692547,0.04018765135562309,28.46771950511096,71.68907964371267,22.015528,12.706908166285425,Point_4740,36.07155902120803,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.69005124915842,28.472102930168234]}"
00000000000000001285_0,288.0,32.61699,0.03830221859042568,28.109400363717576,96.08247726518444,19.570194,76.67867500774733,Point_4741,19.03444286452401,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.07931121300342,28.112776816520427]}"
00000000000000001286_0,415.0,36.95479,0.038293885935642556,15.533286152789595,75.55279646237403,22.172873,49.73266614466374,Point_4742,29.6556010405223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.55280697087235,15.536362838847126]}"
00000000000000001287_0,198.0,4.64012,0.019640914390467088,29.824592959764466,84.42345608506304,2.784072,45.85992477654743,Point_4743,-0.05124710400895083,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.41917882513204,29.828559009188712]}"
00000000000000001288_0,317.0,36.963425,0.04096067748990792,28.627009685747186,73.13285304580216,22.178055,12.795470431465116,Point_4744,35.64277687602578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.13633885659084,28.624816528468553]}"
00000000000000001289_0,738.0,42.032116,0.049034914924214246,27.319063217796746,86.7703573002762,25.219269,67.71760246878404,Point_4745,18.035012525982324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.77276486952518,27.32225936649525]}"
0000000000000000128a_0,278.0,11.94744,0.017748481045216175,35.6866494286339,92.71372944808955,7.168464,51.32128842560909,Point_4746,-0.498485602272865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.71062889755522,35.68557466164799]}"
0000000000000000128b_0,272.0,28.431015,0.033651800957157633,33.52972626651621,71.08181409136174,17.058609,39.3905737483367,Point_4747,25.073013692432028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.07919685595714,33.52961797976114]}"
0000000000000000128d_0,404.0,9.576125,0.01649730412808696,35.533884095887814,94.9401719844083,5.745675,65.73652936454121,Point_4749,-3.998424567116615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.93845080217163,35.532861063347674]}"
0000000000000000128f_0,544.0,29.922556,0.037350842891960015,23.284359177042138,93.659048966005,17.953533,60.82419371351344,Point_4751,21.931385003195885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.66284309872191,23.288823740798595]}"
00000000000000001291_0,313.0,8.5165825,0.028808570184433356,28.9227543071212,94.20374263723275,5.1099496,85.93981422639973,Point_4753,8.650077358881674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.20183226919363,28.921260572227997]}"
00000000000000001293_0,321.0,2.757726,0.021686937466682304,30.415079286825552,94.40554984133249,1.6546355,84.0335468168394,Point_4755,0.23531634542678148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.40844478454112,30.412463943866403]}"
00000000000000001296_0,199.0,3.5937564,0.017751775891855393,32.759107157170206,88.94802526543342,2.1562538,46.53053534813113,Point_4758,-1.1224446137745758,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.94668785709443,32.75706683541835]}"
00000000000000001297_0,689.0,29.51902,0.036856983200524045,24.97838571887046,69.06079507784081,17.711412,34.572313308227606,Point_4759,33.185233608881674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.05798746668822,24.977656474943295]}"
00000000000000001299_0,450.0,53.75823,0.0398903688260318,32.72911754407728,74.25820879097184,32.254936,30.503051230656514,Point_4761,29.892753140131674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.25923296174025,32.73011737689477]}"
0000000000000000129d_0,620.0,43.00363,0.038410327440904946,19.169536491319292,75.10512636755794,25.80218,29.04299409334388,Point_4765,32.455422682232324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.1036493288126,19.16555658668999]}"
0000000000000000129f_0,778.0,18.275385,0.021064088173668036,36.21282954802353,95.32311768443209,10.965231,40.11660126602271,Point_4767,6.69154735671151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.32472637434303,36.21558067927851]}"
000000000000000012a2_0,512.0,42.750862,0.04325146998637,21.22226041512777,76.06290357730533,25.650518,28.136786052823076,Point_4770,34.10196470154659,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.06484668282049,21.222698587323695]}"
000000000000000012a3_0,198.0,4.7878747,0.016425764576797217,32.72320353057123,84.88403460739106,2.8727248,38.50527749712833,Point_4771,-0.4864650673335973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.88630277287419,32.72113422405357]}"
000000000000000012a5_0,639.0,40.630363,0.03957952531914586,28.374038651411183,70.60855025694279,24.378218,17.2370474634089,Point_4773,34.85659320089553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.61207290821498,28.373288248915088]}"
000000000000000012a6_0,248.0,3.7858136,0.018915067226546595,31.79452777136717,87.68530548203297,2.2714882,32.98123605871492,Point_4774,2.462953742345178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.68904645932709,31.795869481410463]}"
000000000000000012a7_0,201.0,3.4629302,0.018086064830064526,30.236499260062782,90.57156267445882,2.077758,61.915018219746834,Point_4775,-0.1655422157710973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.57263852135075,30.232800887042497]}"
000000000000000012a9_0,639.0,37.613914,0.040072424941201994,28.141292810703135,70.00985369849631,22.56835,18.725754865597956,Point_4777,34.728076897727135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.01020166785491,28.139726275044012]}"
000000000000000012aa_0,369.0,13.671439,0.017049371752638383,36.76165638636451,78.3003060106966,8.202864,52.98989564588469,Point_4778,2.4327176041073244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.30165174027809,36.76355300259142]}"
000000000000000012ab_0,267.0,6.3593426,0.01707041891422018,35.99849401098231,88.73476613415389,3.8156056,69.87094238500545,Point_4779,-5.764826069937783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.73109218890573,35.99998501108983]}"
000000000000000012ac_0,198.0,4.9804673,0.01976650799032267,32.288570487477216,84.47436109328783,2.9882803,29.89487210053262,Point_4780,4.961214240392053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.47307774217921,32.289942887676204]}"
000000000000000012ad_0,597.0,34.10917,0.043409007967818346,20.936317423226182,94.89405267796988,20.465502,43.441347240789504,Point_4781,32.66397642029659,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.89353503796566,20.935237696405448]}"
000000000000000012af_0,272.0,36.439724,0.041924500358187546,25.578587011389633,77.28254950033653,21.863834,18.9962598528955,Point_4783,33.82919858826534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.28655546922303,25.579527715303374]}"
000000000000000012b1_0,590.0,69.14935,0.04645729478093328,24.202667998174576,82.37006097283239,41.489613,27.992447084039775,Point_4785,32.18495895067855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.37101997733953,24.205105330600507]}"
000000000000000012b2_0,471.0,57.33062,0.04278579487113418,31.321226557986893,73.49919712727714,34.398373,23.06783483179281,Point_4786,32.49404776361257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.49566497023865,31.319762380827118]}"
000000000000000012b3_0,578.0,26.34932,0.03110774262303875,29.446500043666326,81.98959007268425,15.809592,60.1096105415262,Point_4787,8.749242533577842,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.99372755800933,29.44228343701732]}"
000000000000000012b4_0,453.0,31.138058,0.03860208436933421,27.10134692368178,96.06565771288379,18.682835,78.64408037510566,Point_4788,21.509354024463278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.06134490732103,27.097680545465366]}"
000000000000000012b5_0,613.0,26.329342,0.032741660588901815,13.753602425766658,79.25988695826175,15.797605,60.42676069053441,Point_4789,28.883458842171592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.26284909428598,13.757698576290473]}"
